tag_code,HYC,LRW,LLRTP,EVU,S3A,LLR,01,02,BHC,EVL,HRSC6,09,HRSC4,HRSC8,HRSC7,S3B,05,HRSC5,07,08,06,03
3DD.003D7FDC8E,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC8F,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC90,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC91,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC92,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC94,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC97,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC98,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC99,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC9A,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC9B,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC9C,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC9D,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC9E,0,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDC9F,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCA0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCA1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCA2,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCA3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCA5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCA7,0,2,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCA8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCA9,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCAA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCAB,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCAC,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCAD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCAE,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCAF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCB0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCB1,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCB2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCB3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCB4,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCB6,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCB7,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCB8,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCB9,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCBA,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCBB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCBC,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCBD,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCBE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCBF,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCC0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCC1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCC2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCC3,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCC5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCC6,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCC7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCC8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCC9,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCCA,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCCB,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCCC,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCCD,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCCE,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCCF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCD0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCD1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCD2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCD4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCD5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCD6,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCD7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCD8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCD9,0,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCDA,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCDB,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCDC,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCDD,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCDE,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCDF,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE2,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE5,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE7,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE8,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCE9,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCEA,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCEB,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCEC,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCED,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCEE,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCEF,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF3,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF6,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF8,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCF9,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCFA,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCFB,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCFC,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCFD,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCFE,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDCFF,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD01,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD02,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD03,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD04,0,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD05,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD06,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD07,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD08,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD09,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD0A,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD0B,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD0C,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD0D,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD0E,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD0F,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD11,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD12,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD15,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD17,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD18,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD1A,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD1B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD1C,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD1D,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD1E,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD1F,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD20,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD21,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD22,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD23,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD24,0,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD26,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD28,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD2A,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD2B,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD2C,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD2D,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD2E,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD2F,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD30,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD31,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD32,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD34,0,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD35,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD37,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD38,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD39,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD3A,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD3B,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD3C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD3D,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD3E,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD3F,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD41,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD45,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD46,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD48,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD49,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD4A,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD4B,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD4C,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD4D,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD4E,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD4F,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD50,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD51,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD54,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD55,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD57,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD58,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD59,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD5A,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD5B,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD5C,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD5D,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD5E,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD5F,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD60,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD61,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD62,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD63,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD64,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD65,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD67,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD68,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD69,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD6A,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD6B,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD6C,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD6D,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD6E,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD6F,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD70,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD72,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD73,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD74,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD76,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD77,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD78,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD79,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD7A,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD7B,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD7C,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD7D,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD7E,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD7F,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD80,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD81,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD82,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD83,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD84,0,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD85,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD86,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD87,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD88,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D7FDD89,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
