site,tag,detected,reader,antenna
0HR,3E7.0000001D03,8/28/2022 8:39,1,3
0HR,3E7.0000001D02,8/28/2022 8:39,1,2
0HR,3E7.0000001D01,8/28/2022 8:39,1,1
0HR,384.205D1560BC,8/28/2022 8:22,1,1
0HR,3E7.0000001D03,8/28/2022 7:39,1,3
0HR,3E7.0000001D02,8/28/2022 7:39,1,2
0HR,3E7.0000001D01,8/28/2022 7:39,1,1
0HR,3E7.0000001D02,8/28/2022 6:39,1,2
0HR,3E7.0000001D01,8/28/2022 6:39,1,1
0HR,3E7.0000001D03,8/28/2022 6:39,1,3
0HR,3E7.0000001D03,8/28/2022 5:39,1,3
0HR,3E7.0000001D02,8/28/2022 5:39,1,2
0HR,3E7.0000001D01,8/28/2022 5:39,1,1
0HR,3E7.0000001D03,8/28/2022 4:39,1,3
0HR,3E7.0000001D02,8/28/2022 4:39,1,2
0HR,3E7.0000001D01,8/28/2022 4:39,1,1
0HR,3DD.003DEA24BB,8/28/2022 4:36,1,2
0HR,3E7.0000001D01,8/28/2022 3:39,1,1
0HR,3E7.0000001D03,8/28/2022 3:39,1,3
0HR,3E7.0000001D02,8/28/2022 3:39,1,2
0HR,3E7.0000001D01,8/28/2022 2:39,1,1
0HR,3E7.0000001D03,8/28/2022 2:39,1,3
0HR,3E7.0000001D02,8/28/2022 2:39,1,2
0HR,3DD.0077B06A28,8/28/2022 2:10,1,2
0HR,3DD.003DEA24BB,8/28/2022 2:03,1,3
0HR,3DD.003DEA24BB,8/28/2022 1:52,1,3
0HR,3DD.003DA41603,8/28/2022 1:43,1,2
0HR,3E7.0000001D03,8/28/2022 1:39,1,3
0HR,3E7.0000001D02,8/28/2022 1:39,1,2
0HR,3E7.0000001D01,8/28/2022 1:39,1,1
0HR,3DD.003D829F53,8/28/2022 1:24,1,2
0HR,3E7.0000001D02,8/28/2022 0:39,1,2
0HR,3E7.0000001D01,8/28/2022 0:39,1,1
0HR,3E7.0000001D03,8/28/2022 0:39,1,3
0HR,3DD.003DA41603,8/27/2022 23:59,1,3
0HR,3E7.0000001D03,8/27/2022 23:39,1,3
0HR,3E7.0000001D02,8/27/2022 23:39,1,2
0HR,3E7.0000001D01,8/27/2022 23:39,1,1
0HR,3DD.003E04BD00,8/27/2022 23:05,1,2
0HR,3E7.0000001D02,8/27/2022 22:39,1,2
0HR,3E7.0000001D01,8/27/2022 22:39,1,1
0HR,3E7.0000001D03,8/27/2022 22:39,1,3
0HR,3E7.0000001D02,8/27/2022 21:39,1,2
0HR,3E7.0000001D01,8/27/2022 21:39,1,1
0HR,3E7.0000001D03,8/27/2022 21:39,1,3
0HR,3E7.0000001D02,8/27/2022 20:39,1,2
0HR,3E7.0000001D01,8/27/2022 20:39,1,1
0HR,3E7.0000001D03,8/27/2022 20:39,1,3
0HR,384.1B7976B757,8/27/2022 20:05,1,2
0HR,3E7.0000001D01,8/27/2022 19:39,1,1
0HR,3E7.0000001D03,8/27/2022 19:39,1,3
0HR,3E7.0000001D02,8/27/2022 19:39,1,2
0HR,3DD.003DEA2CFF,8/27/2022 19:13,1,2
0HR,3DD.003D57E9DD,8/27/2022 19:09,1,3
0HR,3DD.003D57E9DD,8/27/2022 19:09,1,2
0HR,3E7.0000001D02,8/27/2022 18:39,1,2
0HR,3E7.0000001D01,8/27/2022 18:39,1,1
0HR,3E7.0000001D03,8/27/2022 18:39,1,3
0HR,3E7.0000001D02,8/27/2022 17:39,1,2
0HR,3E7.0000001D01,8/27/2022 17:39,1,1
0HR,3E7.0000001D03,8/27/2022 17:39,1,3
0HR,3DD.0077AE0A22,8/27/2022 17:37,1,2
0HR,3DD.0077AE0A22,8/27/2022 16:46,1,2
0HR,3E7.0000001D02,8/27/2022 16:39,1,2
0HR,3E7.0000001D01,8/27/2022 16:39,1,1
0HR,3E7.0000001D03,8/27/2022 16:39,1,3
0HR,3E7.0000001D02,8/27/2022 15:39,1,2
0HR,3E7.0000001D01,8/27/2022 15:39,1,1
0HR,3E7.0000001D03,8/27/2022 15:39,1,3
0HR,3E7.0000001D02,8/27/2022 14:39,1,2
0HR,3E7.0000001D01,8/27/2022 14:39,1,1
0HR,3E7.0000001D03,8/27/2022 14:39,1,3
0HR,3E7.0000001D03,8/27/2022 13:39,1,3
0HR,3E7.0000001D02,8/27/2022 13:39,1,2
0HR,3E7.0000001D01,8/27/2022 13:39,1,1
0HR,3E7.0000001D03,8/27/2022 12:39,1,3
0HR,3E7.0000001D02,8/27/2022 12:39,1,2
0HR,3E7.0000001D01,8/27/2022 12:39,1,1
0HR,3E7.0000001D03,8/27/2022 11:39,1,3
0HR,3E7.0000001D02,8/27/2022 11:39,1,2
0HR,3E7.0000001D01,8/27/2022 11:39,1,1
0HR,3E7.0000001D03,8/27/2022 10:39,1,3
0HR,3E7.0000001D02,8/27/2022 10:39,1,2
0HR,3E7.0000001D01,8/27/2022 10:39,1,1
0HR,3E7.0000001D03,8/27/2022 9:39,1,3
0HR,3E7.0000001D02,8/27/2022 9:39,1,2
0HR,3E7.0000001D01,8/27/2022 8:39,1,1
0HR,3E7.0000001D03,8/27/2022 8:39,1,3
0HR,3E7.0000001D02,8/27/2022 8:39,1,2
0HR,384.205D1560BC,8/27/2022 8:29,1,1
0HR,384.205D1560BC,8/27/2022 8:25,1,1
0HR,384.205D1560BC,8/27/2022 7:40,1,1
0HR,3E7.0000001D01,8/27/2022 7:39,1,1
0HR,3E7.0000001D03,8/27/2022 7:39,1,3
0HR,3E7.0000001D02,8/27/2022 7:39,1,2
0HR,3E7.0000001D02,8/27/2022 6:39,1,2
0HR,3E7.0000001D01,8/27/2022 6:39,1,1
0HR,3E7.0000001D03,8/27/2022 6:39,1,3
0HR,3E7.0000001D01,8/27/2022 5:39,1,1
0HR,3E7.0000001D03,8/27/2022 5:39,1,3
0HR,3E7.0000001D02,8/27/2022 5:39,1,2
0HR,3E7.0000001D03,8/27/2022 4:39,1,3
0HR,3E7.0000001D02,8/27/2022 4:39,1,2
0HR,3E7.0000001D01,8/27/2022 4:39,1,1
0HR,3E7.0000001D03,8/27/2022 3:39,1,3
0HR,3E7.0000001D02,8/27/2022 3:39,1,2
0HR,3E7.0000001D01,8/27/2022 3:39,1,1
0HR,3E7.0000001D01,8/27/2022 2:39,1,1
0HR,3E7.0000001D03,8/27/2022 2:39,1,3
0HR,3DD.003DA41603,8/27/2022 2:39,1,2
0HR,3DD.003DA41603,8/27/2022 1:46,1,3
0HR,3E7.0000001D02,8/27/2022 1:39,1,2
0HR,3E7.0000001D01,8/27/2022 1:39,1,1
0HR,3E7.0000001D03,8/27/2022 1:39,1,3
0HR,3DD.003DEA2CFF,8/27/2022 0:51,1,2
0HR,3E7.0000001D03,8/27/2022 0:39,1,3
0HR,3E7.0000001D02,8/27/2022 0:39,1,2
0HR,3E7.0000001D01,8/27/2022 0:39,1,1
0HR,3DD.0077AE0A22,8/26/2022 23:43,1,2
0HR,3DD.0077AE0A22,8/26/2022 23:43,1,3
0HR,3E7.0000001D03,8/26/2022 23:39,1,3
0HR,3E7.0000001D02,8/26/2022 23:39,1,2
0HR,3E7.0000001D01,8/26/2022 23:39,1,1
0HR,3DD.003D829F53,8/26/2022 23:10,1,2
0HR,3DD.003D829F53,8/26/2022 23:10,1,3
0HR,3DD.0077AE0A22,8/26/2022 23:09,1,2
0HR,3DD.003D829F53,8/26/2022 23:06,1,2
0HR,3DD.003D829F53,8/26/2022 23:00,1,3
0HR,3DD.003D829F53,8/26/2022 22:57,1,2
0HR,3DD.003D829F53,8/26/2022 22:44,1,2
0HR,3E7.0000001D01,8/26/2022 22:39,1,1
0HR,3E7.0000001D03,8/26/2022 22:39,1,3
0HR,3E7.0000001D02,8/26/2022 22:39,1,2
0HR,3DD.003D829F53,8/26/2022 22:36,1,3
0HR,3DD.003D829F53,8/26/2022 22:27,1,2
0HR,3DD.003D829F53,8/26/2022 22:26,1,2
0HR,3DD.003D829F53,8/26/2022 22:25,1,2
0HR,3DD.003DA41603,8/26/2022 22:08,1,3
0HR,3E7.0000001D02,8/26/2022 21:39,1,2
0HR,3E7.0000001D01,8/26/2022 21:39,1,1
0HR,3E7.0000001D03,8/26/2022 21:39,1,3
0HR,3DD.003DA41603,8/26/2022 21:00,1,3
0HR,3DD.003DA41603,8/26/2022 20:56,1,3
0HR,3DD.003DA41603,8/26/2022 20:43,1,3
0HR,3E7.0000001D02,8/26/2022 20:39,1,2
0HR,3E7.0000001D01,8/26/2022 20:39,1,1
0HR,3E7.0000001D03,8/26/2022 20:39,1,3
0HR,3DD.003DA41603,8/26/2022 20:33,1,3
0HR,3DD.003DA41603,8/26/2022 20:27,1,3
0HR,3DD.003DA41603,8/26/2022 20:27,1,2
0HR,3E7.0000001D01,8/26/2022 19:39,1,1
0HR,3E7.0000001D03,8/26/2022 19:39,1,3
0HR,3E7.0000001D02,8/26/2022 19:39,1,2
0HR,3E7.0000001D02,8/26/2022 18:39,1,2
0HR,3E7.0000001D01,8/26/2022 18:39,1,1
0HR,3E7.0000001D03,8/26/2022 18:39,1,3
0HR,3DD.0077AE0A22,8/26/2022 17:54,1,3
0HR,3DD.0077AE0A22,8/26/2022 17:47,1,2
0HR,3E7.0000001D03,8/26/2022 17:39,1,3
0HR,3E7.0000001D02,8/26/2022 17:39,1,2
0HR,3E7.0000001D01,8/26/2022 17:39,1,1
0HR,3E7.0000001D01,8/26/2022 16:39,1,1
0HR,3E7.0000001D03,8/26/2022 16:39,1,3
0HR,3E7.0000001D02,8/26/2022 16:39,1,2
0HR,3E7.0000001D02,8/26/2022 15:39,1,2
0HR,3E7.0000001D01,8/26/2022 15:39,1,1
0HR,3E7.0000001D02,8/26/2022 14:39,1,2
0HR,3E7.0000001D01,8/26/2022 14:39,1,1
0HR,3E7.0000001D03,8/26/2022 14:39,1,3
0HR,3E7.0000001D02,8/26/2022 13:39,1,2
0HR,3E7.0000001D01,8/26/2022 13:39,1,1
0HR,3E7.0000001D03,8/26/2022 13:39,1,3
0HR,3E7.0000001D01,8/26/2022 12:39,1,1
0HR,3E7.0000001D03,8/26/2022 12:39,1,3
0HR,3E7.0000001D02,8/26/2022 12:39,1,2
0HR,3E7.0000001D02,8/26/2022 11:39,1,2
0HR,3E7.0000001D01,8/26/2022 11:39,1,1
0HR,3E7.0000001D03,8/26/2022 11:39,1,3
0HR,3E7.0000001D03,8/26/2022 10:39,1,3
0HR,3E7.0000001D02,8/26/2022 10:39,1,2
0HR,3E7.0000001D01,8/26/2022 10:39,1,1
0HR,3E7.0000001D03,8/26/2022 9:39,1,3
0HR,3E7.0000001D02,8/26/2022 9:39,1,2
0HR,3E7.0000001D03,8/26/2022 8:39,1,3
0HR,3E7.0000001D02,8/26/2022 8:39,1,2
0HR,3E7.0000001D01,8/26/2022 8:39,1,1
0HR,3E7.0000001D02,8/26/2022 7:39,1,2
0HR,3E7.0000001D01,8/26/2022 7:39,1,1
0HR,3E7.0000001D03,8/26/2022 7:39,1,3
0HR,3E7.0000001D02,8/26/2022 6:39,1,2
0HR,3E7.0000001D01,8/26/2022 6:39,1,1
0HR,3E7.0000001D03,8/26/2022 6:39,1,3
0HR,3E7.0000001D03,8/26/2022 5:39,1,3
0HR,3E7.0000001D02,8/26/2022 5:39,1,2
0HR,3E7.0000001D01,8/26/2022 5:39,1,1
0HR,3E7.0000001D01,8/26/2022 4:39,1,1
0HR,3E7.0000001D03,8/26/2022 4:39,1,3
0HR,3E7.0000001D02,8/26/2022 4:39,1,2
0HR,3E7.0000001D02,8/26/2022 3:39,1,2
0HR,3E7.0000001D01,8/26/2022 3:39,1,1
0HR,3E7.0000001D03,8/26/2022 3:39,1,3
0HR,3E7.0000001D02,8/26/2022 2:39,1,2
0HR,3E7.0000001D01,8/26/2022 2:39,1,1
0HR,3E7.0000001D03,8/26/2022 2:39,1,3
0HR,3E7.0000001D02,8/26/2022 1:39,1,2
0HR,3E7.0000001D01,8/26/2022 1:39,1,1
0HR,3E7.0000001D03,8/26/2022 1:39,1,3
0HR,3DD.0077AE0A22,8/26/2022 1:36,1,3
0HR,3DD.0077AE0A22,8/26/2022 1:24,1,3
0HR,3DD.0077AE0A22,8/26/2022 1:05,1,3
0HR,3E7.0000001D02,8/26/2022 0:39,1,2
0HR,3E7.0000001D01,8/26/2022 0:39,1,1
0HR,3E7.0000001D03,8/26/2022 0:39,1,3
0HR,3DD.0077AE0A22,8/26/2022 0:33,1,2
0HR,3DD.0077AE0A22,8/26/2022 0:31,1,2
0HR,3E7.0000001D01,8/25/2022 23:39,1,1
0HR,3E7.0000001D03,8/25/2022 23:39,1,3
0HR,3E7.0000001D02,8/25/2022 23:39,1,2
0HR,3E7.0000001D01,8/25/2022 22:39,1,1
0HR,3E7.0000001D03,8/25/2022 22:39,1,3
0HR,3E7.0000001D02,8/25/2022 22:39,1,2
0HR,3E7.0000001D03,8/25/2022 21:39,1,3
0HR,3E7.0000001D02,8/25/2022 21:39,1,2
0HR,3E7.0000001D01,8/25/2022 21:39,1,1
0HR,3E7.0000001D01,8/25/2022 20:39,1,1
0HR,3E7.0000001D03,8/25/2022 20:39,1,3
0HR,3E7.0000001D02,8/25/2022 20:39,1,2
0HR,3E7.0000001D01,8/25/2022 19:39,1,1
0HR,3E7.0000001D03,8/25/2022 19:39,1,3
0HR,3E7.0000001D02,8/25/2022 19:39,1,2
0HR,3E7.0000001D01,8/25/2022 18:39,1,1
0HR,3E7.0000001D03,8/25/2022 18:39,1,3
0HR,3E7.0000001D02,8/25/2022 18:39,1,2
0HR,3E7.0000001D03,8/25/2022 17:39,1,3
0HR,3E7.0000001D02,8/25/2022 17:39,1,2
0HR,3E7.0000001D01,8/25/2022 17:39,1,1
0HR,3E7.0000001D01,8/25/2022 16:39,1,1
0HR,3E7.0000001D03,8/25/2022 16:39,1,3
0HR,3E7.0000001D02,8/25/2022 16:39,1,2
0HR,3E7.0000001D02,8/25/2022 15:39,1,2
0HR,3E7.0000001D01,8/25/2022 15:39,1,1
0HR,3E7.0000001D03,8/25/2022 15:39,1,3
0HR,3E7.0000001D03,8/25/2022 14:39,1,3
0HR,3E7.0000001D02,8/25/2022 14:39,1,2
0HR,3E7.0000001D01,8/25/2022 14:39,1,1
0HR,3E7.0000001D01,8/25/2022 13:39,1,1
0HR,3E7.0000001D03,8/25/2022 13:39,1,3
0HR,3E7.0000001D02,8/25/2022 13:39,1,2
0HR,3E7.0000001D01,8/25/2022 12:39,1,1
0HR,3E7.0000001D03,8/25/2022 12:39,1,3
0HR,3E7.0000001D02,8/25/2022 12:39,1,2
0HR,3E7.0000001D02,8/25/2022 11:39,1,2
0HR,3E7.0000001D01,8/25/2022 11:39,1,1
0HR,3E7.0000001D03,8/25/2022 11:39,1,3
0HR,3E7.0000001D01,8/25/2022 10:39,1,1
0HR,3E7.0000001D03,8/25/2022 10:39,1,3
0HR,3E7.0000001D02,8/25/2022 10:39,1,2
0HR,3E7.0000001D01,8/25/2022 9:39,1,1
0HR,3E7.0000001D03,8/25/2022 9:39,1,3
0HR,3E7.0000001D02,8/25/2022 9:39,1,2
0HR,3E7.0000001D01,8/25/2022 8:39,1,1
0HR,3E7.0000001D03,8/25/2022 8:39,1,3
0HR,3E7.0000001D02,8/25/2022 8:39,1,2
0HR,3E7.0000001D03,8/25/2022 7:39,1,3
0HR,3E7.0000001D02,8/25/2022 7:39,1,2
0HR,3E7.0000001D01,8/25/2022 7:39,1,1
0HR,3E7.0000001D01,8/25/2022 6:39,1,1
0HR,3E7.0000001D03,8/25/2022 6:39,1,3
0HR,3E7.0000001D02,8/25/2022 6:39,1,2
0HR,3E7.0000001D03,8/25/2022 5:39,1,3
0HR,3E7.0000001D02,8/25/2022 5:39,1,2
0HR,3E7.0000001D01,8/25/2022 4:39,1,1
0HR,3E7.0000001D03,8/25/2022 4:39,1,3
0HR,3E7.0000001D02,8/25/2022 4:39,1,2
0HR,3E7.0000001D03,8/25/2022 3:39,1,3
0HR,3E7.0000001D02,8/25/2022 3:39,1,2
0HR,3E7.0000001D01,8/25/2022 3:39,1,1
0HR,3DD.003DA41603,8/25/2022 2:58,1,2
0HR,3E7.0000001D03,8/25/2022 2:39,1,3
0HR,3E7.0000001D02,8/25/2022 2:39,1,2
0HR,3E7.0000001D01,8/25/2022 2:39,1,1
0HR,3E7.0000001D02,8/25/2022 1:39,1,2
0HR,3E7.0000001D01,8/25/2022 1:39,1,1
0HR,3E7.0000001D03,8/25/2022 1:39,1,3
0HR,3DD.0077AE0A22,8/25/2022 1:08,1,2
0HR,3E7.0000001D01,8/25/2022 0:39,1,1
0HR,3E7.0000001D03,8/25/2022 0:39,1,3
0HR,3E7.0000001D02,8/25/2022 0:39,1,2
0HR,3DD.0077AE0A22,8/25/2022 0:32,1,3
0HR,3E7.0000001D03,8/24/2022 23:39,1,3
0HR,3E7.0000001D02,8/24/2022 23:39,1,2
0HR,3E7.0000001D01,8/24/2022 23:39,1,1
0HR,3DD.003D829F53,8/24/2022 23:16,1,3
0HR,3DD.003DA41603,8/24/2022 23:02,1,2
0HR,3E7.0000001D03,8/24/2022 22:39,1,3
0HR,3E7.0000001D02,8/24/2022 22:39,1,2
0HR,3E7.0000001D01,8/24/2022 22:39,1,1
0HR,3DD.003D829F53,8/24/2022 22:22,1,2
0HR,3DD.003D829F53,8/24/2022 22:05,1,3
0HR,3DD.003D829F53,8/24/2022 22:05,1,2
0HR,3DD.003DA41603,8/24/2022 21:39,1,2
0HR,3E7.0000001D01,8/24/2022 21:39,1,1
0HR,3E7.0000001D03,8/24/2022 21:39,1,3
0HR,3E7.0000001D02,8/24/2022 21:39,1,2
0HR,3E7.0000001D03,8/24/2022 20:39,1,3
0HR,3E7.0000001D02,8/24/2022 20:39,1,2
0HR,3E7.0000001D01,8/24/2022 20:39,1,1
0HR,3DD.003D829F53,8/24/2022 20:05,1,2
0HR,3DD.003DEA21FA,8/24/2022 19:47,1,3
0HR,3E7.0000001D02,8/24/2022 19:39,1,2
0HR,3E7.0000001D01,8/24/2022 19:39,1,1
0HR,3E7.0000001D03,8/24/2022 19:39,1,3
0HR,3DD.003DE6692F,8/24/2022 19:32,1,1
0HR,3E7.0000001D02,8/24/2022 18:39,1,2
0HR,3E7.0000001D01,8/24/2022 18:39,1,1
0HR,3E7.0000001D03,8/24/2022 18:39,1,3
0HR,3E7.0000001D03,8/24/2022 17:39,1,3
0HR,3E7.0000001D02,8/24/2022 17:39,1,2
0HR,3E7.0000001D01,8/24/2022 17:39,1,1
0HR,3E7.0000001D03,8/24/2022 16:39,1,3
0HR,3E7.0000001D02,8/24/2022 16:39,1,2
0HR,3E7.0000001D01,8/24/2022 16:39,1,1
0HR,3E7.0000001D01,8/24/2022 15:39,1,1
0HR,3E7.0000001D03,8/24/2022 15:39,1,3
0HR,3E7.0000001D02,8/24/2022 15:39,1,2
0HR,3E7.0000001D02,8/24/2022 14:39,1,2
0HR,3E7.0000001D01,8/24/2022 14:39,1,1
0HR,3E7.0000001D03,8/24/2022 14:39,1,3
0HR,3E7.0000001D02,8/24/2022 13:39,1,2
0HR,3E7.0000001D01,8/24/2022 13:39,1,1
0HR,3E7.0000001D03,8/24/2022 13:39,1,3
0HR,3DD.003DE6692F,8/24/2022 13:34,1,3
0HR,3DD.003DE6692F,8/24/2022 13:34,1,2
0HR,3E7.0000001D02,8/24/2022 12:39,1,2
0HR,3E7.0000001D01,8/24/2022 12:39,1,1
0HR,3E7.0000001D03,8/24/2022 12:39,1,3
0HR,3E7.0000001D02,8/24/2022 11:39,1,2
0HR,3E7.0000001D01,8/24/2022 11:39,1,1
0HR,3E7.0000001D03,8/24/2022 11:39,1,3
0HR,3E7.0000001D02,8/24/2022 10:39,1,2
0HR,3E7.0000001D01,8/24/2022 10:39,1,1
0HR,3E7.0000001D03,8/24/2022 10:39,1,3
0HR,3E7.0000001D03,8/24/2022 9:39,1,3
0HR,3E7.0000001D02,8/24/2022 9:39,1,2
0HR,3E7.0000001D01,8/24/2022 9:39,1,1
0HR,3E7.0000001D01,8/24/2022 8:39,1,1
0HR,3E7.0000001D03,8/24/2022 8:39,1,3
0HR,3E7.0000001D02,8/24/2022 8:39,1,2
0HR,3E7.0000001D01,8/24/2022 7:39,1,1
0HR,3E7.0000001D03,8/24/2022 7:39,1,3
0HR,3E7.0000001D02,8/24/2022 7:39,1,2
0HR,3E7.0000001D01,8/24/2022 6:39,1,1
0HR,3E7.0000001D03,8/24/2022 6:39,1,3
0HR,3E7.0000001D02,8/24/2022 6:39,1,2
0HR,3E7.0000001D02,8/24/2022 5:39,1,2
0HR,3E7.0000001D01,8/24/2022 5:39,1,1
0HR,3E7.0000001D03,8/24/2022 5:39,1,3
0HR,3E7.0000001D02,8/24/2022 4:39,1,2
0HR,3E7.0000001D01,8/24/2022 4:39,1,1
0HR,3E7.0000001D03,8/24/2022 4:39,1,3
0HR,3E7.0000001D03,8/24/2022 3:39,1,3
0HR,3E7.0000001D02,8/24/2022 3:39,1,2
0HR,3E7.0000001D01,8/24/2022 3:39,1,1
0HR,3DD.003DEA20EF,8/24/2022 2:57,1,2
0HR,3E7.0000001D03,8/24/2022 2:39,1,3
0HR,3E7.0000001D02,8/24/2022 2:39,1,2
0HR,3E7.0000001D01,8/24/2022 2:39,1,1
0HR,3E7.0000001D03,8/24/2022 1:39,1,3
0HR,3E7.0000001D02,8/24/2022 1:39,1,2
0HR,3E7.0000001D01,8/24/2022 1:39,1,1
0HR,3E7.0000001D02,8/24/2022 0:39,1,2
0HR,3E7.0000001D01,8/24/2022 0:39,1,1
0HR,3E7.0000001D03,8/24/2022 0:39,1,3
0HR,3E7.0000001D03,8/23/2022 23:39,1,3
0HR,3E7.0000001D02,8/23/2022 23:39,1,2
0HR,3E7.0000001D01,8/23/2022 23:39,1,1
0HR,3E7.0000001D03,8/23/2022 22:39,1,3
0HR,3E7.0000001D02,8/23/2022 22:39,1,2
0HR,3E7.0000001D01,8/23/2022 22:39,1,1
0HR,3E7.0000001D03,8/23/2022 21:39,1,3
0HR,3E7.0000001D02,8/23/2022 21:39,1,2
0HR,3E7.0000001D01,8/23/2022 21:39,1,1
0HR,3E7.0000001D01,8/23/2022 20:39,1,1
0HR,3E7.0000001D03,8/23/2022 20:39,1,3
0HR,3E7.0000001D02,8/23/2022 20:39,1,2
0HR,3DD.003D7FE6B3,8/23/2022 20:16,1,2
0HR,3E7.0000001D01,8/23/2022 19:39,1,1
0HR,3E7.0000001D03,8/23/2022 19:39,1,3
0HR,3E7.0000001D02,8/23/2022 19:39,1,2
0HR,3DD.003DA41603,8/23/2022 19:29,1,3
0HR,3E7.0000001D02,8/23/2022 18:39,1,2
0HR,3E7.0000001D01,8/23/2022 18:39,1,1
0HR,3E7.0000001D03,8/23/2022 18:39,1,3
0HR,3E7.0000001D02,8/23/2022 17:39,1,2
0HR,3E7.0000001D01,8/23/2022 17:39,1,1
0HR,3E7.0000001D03,8/23/2022 17:39,1,3
0HR,3E7.0000001D02,8/23/2022 16:39,1,2
0HR,3E7.0000001D01,8/23/2022 16:39,1,1
0HR,3E7.0000001D03,8/23/2022 16:39,1,3
0HR,3E7.0000001D03,8/23/2022 15:39,1,3
0HR,3E7.0000001D02,8/23/2022 15:39,1,2
0HR,3E7.0000001D01,8/23/2022 15:39,1,1
0HR,3E7.0000001D02,8/23/2022 14:39,1,2
0HR,3E7.0000001D01,8/23/2022 14:39,1,1
0HR,3E7.0000001D03,8/23/2022 14:39,1,3
0HR,3DD.003DEA20EF,8/23/2022 14:17,1,2
0HR,3E7.0000001D02,8/23/2022 13:39,1,2
0HR,3E7.0000001D01,8/23/2022 13:39,1,1
0HR,3E7.0000001D03,8/23/2022 13:39,1,3
0HR,3E7.0000001D02,8/23/2022 12:39,1,2
0HR,3E7.0000001D01,8/23/2022 12:39,1,1
0HR,3E7.0000001D03,8/23/2022 12:39,1,3
0HR,3E7.0000001D03,8/23/2022 11:39,1,3
0HR,3E7.0000001D02,8/23/2022 11:39,1,2
0HR,3E7.0000001D01,8/23/2022 11:39,1,1
0HR,3E7.0000001D03,8/23/2022 10:39,1,3
0HR,3E7.0000001D02,8/23/2022 10:39,1,2
0HR,3E7.0000001D01,8/23/2022 10:39,1,1
0HR,3E7.0000001D02,8/23/2022 9:39,1,2
0HR,3E7.0000001D01,8/23/2022 9:39,1,1
0HR,3E7.0000001D03,8/23/2022 9:39,1,3
0HR,3E7.0000001D03,8/23/2022 8:39,1,3
0HR,3E7.0000001D02,8/23/2022 8:39,1,2
0HR,3E7.0000001D01,8/23/2022 8:39,1,1
0HR,3E7.0000001D03,8/23/2022 7:39,1,3
0HR,3E7.0000001D02,8/23/2022 7:39,1,2
0HR,3E7.0000001D01,8/23/2022 7:39,1,1
0HR,3E7.0000001D03,8/23/2022 6:39,1,3
0HR,3E7.0000001D02,8/23/2022 6:39,1,2
0HR,3E7.0000001D01,8/23/2022 6:39,1,1
0HR,3E7.0000001D01,8/23/2022 5:39,1,1
0HR,3E7.0000001D03,8/23/2022 5:39,1,3
0HR,3E7.0000001D02,8/23/2022 5:39,1,2
0HR,3E7.0000001D03,8/23/2022 4:39,1,3
0HR,3E7.0000001D02,8/23/2022 4:39,1,2
0HR,3E7.0000001D01,8/23/2022 4:39,1,1
0HR,3E7.0000001D01,8/23/2022 3:39,1,1
0HR,3E7.0000001D03,8/23/2022 3:39,1,3
0HR,3E7.0000001D02,8/23/2022 3:39,1,2
0HR,3DD.003DA41603,8/23/2022 3:08,1,2
0HR,3E7.0000001D02,8/23/2022 2:39,1,2
0HR,3E7.0000001D01,8/23/2022 2:39,1,1
0HR,3E7.0000001D03,8/23/2022 2:39,1,3
0HR,3E7.0000001D03,8/23/2022 1:39,1,3
0HR,3E7.0000001D02,8/23/2022 1:39,1,2
0HR,3E7.0000001D01,8/23/2022 1:39,1,1
0HR,3E7.0000001D03,8/23/2022 0:39,1,3
0HR,3E7.0000001D02,8/23/2022 0:39,1,2
0HR,3E7.0000001D01,8/23/2022 0:39,1,1
0HR,3DD.003D28AF5C,8/23/2022 0:28,1,2
0HR,3E7.0000001D03,8/22/2022 23:39,1,3
0HR,3E7.0000001D02,8/22/2022 23:39,1,2
0HR,3E7.0000001D01,8/22/2022 23:39,1,1
0HR,3E7.0000001D03,8/22/2022 22:39,1,3
0HR,3E7.0000001D02,8/22/2022 22:39,1,2
0HR,3E7.0000001D01,8/22/2022 22:39,1,1
0HR,3E7.0000001D03,8/22/2022 21:39,1,3
0HR,3E7.0000001D02,8/22/2022 21:39,1,2
0HR,3E7.0000001D01,8/22/2022 21:39,1,1
0HR,3DD.003DE66933,8/22/2022 20:53,1,3
0HR,3E7.0000001D01,8/22/2022 20:39,1,1
0HR,3E7.0000001D03,8/22/2022 20:39,1,3
0HR,3E7.0000001D02,8/22/2022 20:39,1,2
0HR,3E7.0000001D02,8/22/2022 19:39,1,2
0HR,3E7.0000001D01,8/22/2022 19:39,1,1
0HR,3E7.0000001D03,8/22/2022 19:39,1,3
0HR,3DD.0077B0CA04,8/22/2022 19:28,1,3
0HR,3E7.0000001D01,8/22/2022 18:39,1,1
0HR,3E7.0000001D03,8/22/2022 18:39,1,3
0HR,3E7.0000001D02,8/22/2022 18:39,1,2
0HR,3E7.0000001D02,8/22/2022 17:39,1,2
0HR,3E7.0000001D03,8/22/2022 17:39,1,3
0HR,3E7.0000001D01,8/22/2022 16:39,1,1
0HR,3E7.0000001D03,8/22/2022 16:39,1,3
0HR,3E7.0000001D02,8/22/2022 16:39,1,2
0HR,3E7.0000001D03,8/22/2022 15:39,1,3
0HR,3E7.0000001D02,8/22/2022 15:39,1,2
0HR,3E7.0000001D01,8/22/2022 15:39,1,1
0HR,3E7.0000001D03,8/22/2022 14:39,1,3
0HR,3E7.0000001D02,8/22/2022 14:39,1,2
